,DivPosts$X,DivPosts$X.11,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,Sentiment,SentimentScore
1053,Western University,Heart transplants are the only option following heart failure for some but organ donors number far fewer than those on the waiting list. New patch technology from @westernuEng may be the answer. https://t.co/82BC0dPVsh https://t.co/oQPDxZZU2R,0,1,1,1,1,1,0,0,2,2,neutral,0
1054,Western University,"@RT_Ohagan We value opportunities to minimize waste, however, we are prioritizing health and safety and updated our policy to three-layer non-medical masks (disposable) in alignment with the MLHU's recommendations.",0,1,1,1,0,0,0,2,2,1,negative,-1
1055,Western University,"Terry McQuaid and @NadineWathen will lead #WesternU's newly formed action committee on gender-based and sexual violence. With a diverse group, they will examine student safety on campus and make recommendations for action. #ldnont #cdnpse https://t.co/hSo1Y0Z8iH",1,0,0,1,0,1,0,1,2,3,positive,1
1056,Western University,@stahlbrandc @uOttawa @queensu How exciting - we're rooting for you!???? https://t.co/JvmoS3Eh4g,0,1,0,0,1,0,1,0,0,1,positive,1
1057,Western University,"@howisthismylif @Connolly9Jeff @Yukoner3 @MLHealthUnit Hi Heather, our COVID-19 case tracker is regularly updated here: https://t.co/fbUfhD3QfQ",0,0,0,1,0,1,0,0,1,0,negative,-1
1058,Gordon Oz Osinski,RT @drcrater : Excited to see my article for @CanGeo published! Learn more about my trip to the Kamestastin Lake region with astronauts @Astro_Kutryk @dominickmatthew - Why a Labrador crater is the perfect training ground for future moon explorers https://t.co/bQWI7KGdLx @WesternU @RCGS_SGRC,0,2,0,0,2,0,2,3,0,3,positive,3
1059,Hospitality Services,"RT @westernufood : Happy Thanksgiving to?our?#WesternU community!??? 

Please note that all eateries on campus at @WesternU will be closed from Saturday, October 9 to Monday, October 11.? 

See hours here:?https://t.co/aGGqsMCyff?? 
#thanksgiving https://t.co/c3q31mcCCu",0,1,0,0,2,0,0,1,0,3,positive,3
1060,tarannum,"RT @trnnm_k : I just completed @WesternU's Equity Census. I'm not an expert on the topic by any means, but having spent time on campus working on student advocacy projects, I'm really excited that the university is taking steps like this one. ??",1,4,0,0,2,0,1,3,1,6,positive,5
1061,WesternU CyberSmart,"RT @westernuCybSmrt : @WesternU has partnered with Terranova Security to provide all students, faculty and staff with Cyber Security Awareness training.

Our courses will help arm you with the knowledge to avoid &amp; defend against malicious online tactics. 

Take the training @ https://t.co/pI7TEzcJLn https://t.co/krC7FXKvrt",1,0,1,4,0,1,0,3,2,4,positive,2
1062,University Affairs,"RT @UA_magazine : Medical students at @WesternU now have an opportunity to experience interdisciplinary, experiential learning by doing an advanced degree or diploma while completing their MD. https://t.co/ggl7U1d9sI #CdnPSE https://t.co/UqW5cwh4aW",0,3,0,1,1,0,0,1,0,6,positive,6
1063,Dr Mariya Goncheva,RT @M_Goncheva : Grateful and honored to receive funding from @BSACandJAC to continue our work on COVID-19-S. aureus co-infection. This is my first grant as primary applicant (i.e. PI) and was 1 of only 4 successful applications this round. The fun will continue in @WesternU's ImPaKt BSL3 lab.,0,5,0,1,3,0,0,3,1,6,positive,5
1064,Faculty of Information & Media Studies (FIMS),"RT @westernuFIMS : From FIMS to Fiji? ??
 
We’re rooting for @westernuFIMS alumna @erika_cas this Wednesday (and every Wednesday!) on #Survivor41
 
Catch the next episode tonight on @GlobalTV ????
@WesternU @westernualumni #purpleandproud ?? https://t.co/C3GHpXtsiw",0,0,0,0,0,0,1,0,0,0,neutral,0
1065,Western University,@OTrichtchenko @RebeccaZandberg Our dashboard is updated weekly and our next update has just now been posted. Thank you for your patience.,0,1,0,0,0,0,0,1,0,1,positive,1
1066,Western University,"The #WesternU Equity Census is our first-ever comprehensive demographic survey of all staff, students and faculty. This is an important step towards a more inclusive culture for students, faculty, staff, and graduates.",0,0,0,0,0,0,0,2,0,6,positive,6
1067,Public Humanities,"RT @PHWestern : We’re live with Dr. Opiyo Oloya, @WesternU’s inaugural associate vice-president of equity, diversity, and inclusion, hosted by Dr. Christy Bressette. #WesternU https://t.co/fHclKPLrxR",0,1,0,0,0,0,0,3,1,3,positive,2
1068,Western University,"Music sensation @FalanaMusic - a #WesternU graduate dubbed Nigeria’s coolest music and fashion star - says joy is a matter of choice, not of circumstance. As her song says, life is 'all about gratitude.' #purpleandproud https://t.co/SzCUKUPRBQ",0,1,0,0,4,1,0,1,0,5,positive,5
1069,Western University,"Reminder: We will be testing the #WesternU weather siren this afternoon. Learn more about the siren here (https://t.co/SWkaoNDbAp), and if you’re a campus community member, add your mobile number to receive SMS messages from Alert WesternU (https://t.co/WpraixYVm9). #ldnont",0,1,0,1,0,0,0,0,1,2,positive,1
1070,Western University,Did you know nearly a billion birds die in North America each year due to preventable window collisions? #WesternU is helping protect the winged wildlife by retrofitting windows with bird-deterring decals. @westernuFM @eyeonthefly #sustainability https://t.co/BMZXhkVn1g,0,0,0,1,0,1,0,0,1,1,neutral,0
1071,Western University,"Shaily Brahmbhatt and Jelena Poleksic, @SchulichMedDent Medicine Class of 2023, are the first students to pursue graduate degrees while completing their MDs, through #WesternU's new MD+ program. Best of luck to @justshaily and Jelena! https://t.co/0LsTjXrhBM",0,2,0,0,2,0,1,0,0,2,positive,2
1072,Western University,"We will be testing the #WesternU weather siren around noon today (https://t.co/SWkaoNDbAp). A campus-wide test of Alert WesternU, our emergency mass notification system, will take place at 12:30 p.m (https://t.co/WpraixYVm9). #ldnont",0,1,0,2,0,1,1,1,2,0,negative,-2
1073,Western University,"Join #WesternU's inaugural Associate Vice-President of Equity, Diversity and Inclusion, @OpiyoOloya, this Wednesday at 2 p.m. for a discussion on how we advance #EDI at Western and across #CdnPSE. Registration is free for all: https://t.co/TceoP5PApq",0,2,0,1,1,0,1,3,1,6,positive,5
1074,Western University,"Join us in showing our #LocalLove at Show Your Local Love Fest on October 7, 11:30 a.m. - 1 p.m. on Renaissance Square (beside Concrete Beach). Enjoy games, food and live music from @MikalynMusic and Aaron Allen. Support @unitedwayemca and join the community recovery. https://t.co/H4MTVdFf6u",0,1,0,0,5,1,0,3,0,8,positive,8
1075,MLHealthUnit,"RT @MLHealthUnit : A reminder for #WesternU &amp; #FanshaweCollege students heading home for the fall break.??

Keep your social circle as small as possible this week to reduce your risk of taking COVID home. Wishing you a safe &amp; happy study break. ??

@FanshaweCollege @FanshaweSU @WesternU @WesternUSC",0,2,0,1,2,1,1,2,3,3,neutral,0
1076,Western University,"The discovery of insulin is an incredibly proud moment for @Canada and locally here in #LdnOnt. Did you know that the idea came to Frederick Banting while living at @BantingHouse, after a weekend in the #WesternU med school library? https://t.co/t7qMRZSILp",0,1,0,0,1,0,0,2,0,3,positive,3
1077,Western University,@mcclatch Thank you! We have reached out internally to check into this.,0,0,0,0,0,0,0,0,0,0,neutral,0
1078,Western University,"@AntifaGoFo @westernuTechSvs Delays and technical issues can be stressful and frustrating even when you're not trying to write a quiz! If it may have impacted your performance, we hope that you'll reach out to your professor. Through this thread, @westernuTechSvs is now aware.",0,1,0,0,1,0,1,2,1,2,positive,1
1079,Hamad,"RT @HamTheMad : While facebook, google and amazon have service issues, OWL remains fully functional, thank you @WesternU &lt;3",0,0,1,1,0,0,0,2,1,2,positive,1
1080,Western University,Congratulations to #LdnOnt’s Maggie Mac Neil! @mags_swims26 https://t.co/jNRyy2Z8NQ,0,0,0,0,0,0,0,0,0,0,neutral,0
1081,Western University,#WesternU is headed downtown @CityofLdnOnt with purchase of Greene-Swift Building at 450 Talbot Street. #LdnOnt https://t.co/D5TuwUQtmW,0,0,0,0,0,0,0,0,0,2,positive,2
1082,CTV London,RT @CTVLondon : A new cardiac patch developed by a Western University professor looks to assist heart attack survivors avoid a transplant by restoring the blood pumping function to the organ.  https://t.co/46x2JTYCKc,1,2,0,2,1,0,0,2,3,4,positive,1
1083,Western University,"This week's #COVID19 vaccination &amp; testing hours for #WesternU students and employees:
Monday, Oct. 4: 9 a.m. - 8 p.m. 
Tuesday, Oct. 5: 9 a.m. - 5 p.m.
Wednesday, Oct. 6: 9 a.m. - 8 p.m. 
Thursday, Oct. 7 and Friday, Oct. 8: 9 a.m. - 5 p.m. 
https://t.co/wRnrrbudwo",0,0,0,0,0,0,0,0,0,0,neutral,0
1084,Arthur Labatt Family School of Nursing,"RT @westernuNursing : As we reflect on the past 100 years of nursing at Western, we will be enclosing a time capsule in a wall of our building on October 15 at 12:00 PM. Register to join us virtually at https://t.co/mqFJNuqocd @WesternU @westernuFHS @westernuAlumni @westernuHistory @westernulibsARC https://t.co/YojOFsstNw",0,1,0,0,0,0,0,0,0,2,positive,2
1085,Western Music,"RT @westernuMusic : Music students, have you registered for the @WesternU Dream It entrepreneurship conference yet? Register by Monday to join three epic days (Oct 5-7, 12:30-1:30 daily) jam-packed with advice to help you turn your creative ambitions into a thriving venture. https://t.co/Tf826pGP0V https://t.co/HWiygNAwAV",0,2,0,0,2,1,0,1,0,6,positive,6
1086,Gazette Sports,"RT @SportsAtGazette : #NEW: @WesternU’s TD Stadium has been renamed Western Alumni Stadium after a recent donation from @westernuAlumni. 

More details to follow. https://t.co/tYQ0VS1JV3",0,0,0,0,0,0,0,0,0,1,positive,1
1087,"Dr. Melanie Peacock PhD, MBA, FCPHR, SHRM-SCP",RT @doublempeacock : Proud to be president-elect of @westernuAlumni &amp; thrilled about this tremendous gift from the Alumni Association to @WesternU #PurpleAndProud https://t.co/oQHhVlPwuY,0,2,0,0,2,0,1,4,0,4,positive,4
1088,Western University,"@mcclatch Could you please confirm where this was taken, and if it was taken recently? Thank you for bringing it to our attention!",0,0,0,0,0,0,0,0,0,1,positive,1
1089,Western University,@AntifaGoFo That sounds challenging and we would like to look into it further with you. Can you please let us know which sites or systems are giving you trouble? cc @westernuTechSvs,0,0,0,0,0,0,0,0,0,1,positive,1
1090,Western University,"@Star_ice As stated in the tweet above, sexual violence will never be tolerated on our campus. Refer to our recent update which speaks to the immediate measures that are being taken, as well as recent measures already in place: https://t.co/eC7uQIycLG",1,1,0,1,1,1,0,1,1,1,neutral,0
1091,Western Sustainability,"RT @westernuSustain : Happening next week, Tues. Oct. 5th from 2-4pm on Concrete Beach, is the inaugural Sustainability Fair! Come network and get involved with these great groups doing sustainability work at #WesternU! https://t.co/mYlBIw6Qnw",0,2,0,0,1,0,0,0,0,1,positive,1
1092,Western University,#WesternU’s iconic athletics stadium has been renamed Western Alumni Stadium following a $1.4-million donation from @westernuAlumni. Looking forward to many years of @WesternMustangs success in our newly named stadium. #ldnont https://t.co/QXrwOhGQmq,0,1,0,0,1,0,0,0,0,3,positive,3
1093,Sarah Prichard,RT @westernuProvost : New space envisions Indigenous ‘home’ on campus https://t.co/FeZMoPVOay via @westernu,0,0,0,0,0,0,0,0,0,0,neutral,0
1094,Denise Horoky (she/her),"RT @educatordenise : ?? New space envisions Indigenous ‘home’ on campus:

?? ""If there is a metaphor for deconstructing colonialism and reconstructing Indigeneity at Western, it would be in this place."" ??

https://t.co/eYYbpJR4OC via @westernu",0,0,0,0,0,0,0,0,0,0,neutral,0
1095,John Yoo,"RT @JohnYooMD : Congratulations to @SchulichMedDent @WesternU alumnus Dr. Jonathan L. Meakins, MD’66, DSc’18, among six new Canadian health care leaders to be inducted into @CdnMedHallFame. Dr. Meakins has transformed surgical thinking and practice around the world. #CMHF https://t.co/kEib5zBPud https://t.co/V80pCS4PXc",0,0,0,0,0,0,0,0,0,1,positive,1
1096,Western University,"In breakthrough after breakthrough, #WesternU's Dr. Doug Fraser is making a difference in #COVID19 and #concussion research. His work has earned him the 2021 Vanguard Innovator Award from @WORLDiscoveries. @SchulichMedDent @lawsonresearch @LHSCCanada https://t.co/QdolKUy59P",1,1,0,0,1,1,1,1,1,2,positive,1
1097,Dr. Chris McGrath (he/him/his),"RT @DrChrisMcG : Countdown for my @WesternU convocation in 3 weeks!!! Grateful to family, friends for their support and to @DollyParton for keeping me going! “You’ll never do a whole lot unless you’re willing to try.” https://t.co/fKmy5AtpX4",0,1,0,0,0,0,0,0,0,1,positive,1
1098,Western University,"The pandemic has thrown a “massive curveball at our predictability and control.” - @david_dozois, professor of psychology and psychiatry at #WesternU, on #mentalhealth and the #covid19 #pandemic. @ctvnews https://t.co/kLno1lnfx7",0,0,0,1,0,1,0,1,1,1,neutral,0
1099,Sarah Prichard,RT @westernuProvost : New $1M-gift drives Western entrepreneurial programs https://t.co/SM9FAWt461 via @westernu,0,1,0,0,1,0,1,0,0,1,positive,1
1100,Western Alumni,"RT @westernuAlumni : Q3: What advice do you have for our audience today?

“Tell one other person today what you've learned. Don't internalize it. Act upon it.” — @cwilliamg 

For more resources, visit the Office of Indigenous Initiatives. 
#NDTR #westernu 
https://t.co/l8zRGwKZhc",0,1,0,0,1,0,0,2,0,2,positive,2
1101,Western University,Photos from today's events organized by the #WesternU Office of Indigenous Initiatives recognizing the National Day for #TruthAndReconciliation and commemorating #OrangeShirtDay #NDTR2021 #ldnont #onpse #cdnpse https://t.co/0Bk8qzhk9p,0,0,0,0,0,0,0,0,0,1,positive,1
1102,Western Alumni,RT @westernuAlumni : Q2: What kind of education did students receive at these schools? https://t.co/xRhRlUnHsm,0,0,0,0,1,0,0,1,0,1,positive,1
