,,Visual Properties,,,,,Labels,,,Graph Metrics,Do Not Edit,,Other Columns,,,,,,,,,,,,,
University of Waterloo,University of Waterloo,,,,,,,,,,599,,2021-09-24T18:30:02.000Z,Fri Sep 24 18:30:02 +0000 2021,19,"The Delta variant is the predominant strain of COVID-19 in our community, and it continues to circulate. Protect yourself, your friends, and our #UWaterlooCommunity by celebrating homecoming weekend at home. 
 
?? https://t.co/0Jhk616yao https://t.co/Tq7DnBQAWq",8,en,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",Tweet,https://bit.ly/3zzJJqa ,1,0,photo,https://pbs.twimg.com/media/FAEhUTtVQAIgMIu.png,
Vivek Goel,University of Waterloo,,,,,,,,,,600,,2021-09-24T15:29:46.000Z,Fri Sep 24 15:29:46 +0000 2021,0,"RT @UWaterlooPres : This report is further evidence that a significant part of Canada’s economic future  is being powered and inspired by the Toronto-Waterloo corridor and the strength of our post-secondary sector. 

https://t.co/slglnzB0wd https://t.co/6E3ghMxTDf",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://bit.ly/2XE6E6C https://www.communitech.ca/media-release/toronto-waterloo-ranks-14-startup-ecosystem-globally-in-worlds-preeminent-report-on-advancing-startup-ecosystems.html ,0,0,,,https://pbs.twimg.com/media/E_0hudwVQAUO8iO.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,601,,2021-09-24T14:00:02.000Z,Fri Sep 24 14:00:02 +0000 2021,11,"Many within our #UWaterlooCommunity are impacted by recent news of alleged sexual violence on university campuses. We want you to know support is always available from the #UWaterloo Sexual Violence Prevention &amp; Response Office and @SASCWR 
 
?? https://t.co/5mGzfCCxXI https://t.co/sKg1hC2Dv8",3,en,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",Tweet,http://sascwr.org ,2,1,photo,https://pbs.twimg.com/media/FADjhPmUUAkaGF5.png,https://pbs.twimg.com/media/E_z7YonVgA4eXrp.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,602,,2021-09-23T21:00:02.000Z,Thu Sep 23 21:00:02 +0000 2021,5,"With the known risks of COVID-19, we want to be explicit: we strongly encourage #UWaterloo students to make smart choices, follow public health guidelines and avoid large gatherings. 
 
Learn more: https://t.co/5cuVpfLEbs https://t.co/FhJHBNKCK3",4,en,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",Tweet,https://bit.ly/2XKia0O ,1,0,photo,https://pbs.twimg.com/media/E__6D-WUUAQVfdN.png,https://pbs.twimg.com/media/E_v0IuUVgAAT2Su.jpg
UWaterloo Alumni,University of Waterloo,,,,,,,,,,603,,2021-09-23T18:09:54.000Z,Thu Sep 23 18:09:54 +0000 2021,0,"RT @uwaterlooalumni : $33.6M Raised. 7,219 Donors. 33 Countries. Waterloo wants to help Canada rebuild. Thanks to donors like you, we are ready to contribute. Read how, in the 2020-21 Report on Giving: https://t.co/8Lbte3TtMJ
#UWaterloo #UWaterlooAlumni https://t.co/k6UxbvVzqo",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://bit.ly/3kigu6X ,2,0,animated_gif,https://video.twimg.com/tweet_video/E_-MM5qVQAcTE_Y.mp4,
University of Waterloo,University of Waterloo,,,,,,,,,,604,,2021-09-23T17:15:41.000Z,Thu Sep 23 17:15:41 +0000 2021,45,"#UWaterloo has risen to 24th in the world and top 5 per cent among participating institutions for the 2022 QS Graduate Employability Rankings. #UWaterloo saw year-over-year gains across all indicators.

Read this story: https://t.co/4jnTrrntj3 https://t.co/nIwLNM3HIc",8,en,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",Tweet,https://bit.ly/UW-2022QS ,2,0,photo,https://pbs.twimg.com/media/E__GtndUYAISJA-.jpg,
University of Waterloo,University of Waterloo,,,,,,,,,,605,,2021-09-23T15:43:24.000Z,Thu Sep 23 15:43:24 +0000 2021,2,The test of the UW Emergency Notification System is complete.,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,0,,,
University of Waterloo,University of Waterloo,,,,,,,,,,606,,2021-09-23T15:01:08.000Z,Thu Sep 23 15:01:08 +0000 2021,2,TEST of the UW Emergency Notification System. During an actual emergency or threat you would receive instructions. No action is required.,0,en,"<a href=""http://www.uwaterloo.ca"" rel=""nofollow"">uWaterloo-Alerts</a>",Tweet,,0,0,,,https://pbs.twimg.com/media/E_uuZwKXEAktRKk.jpg
Waterloo Regional Police,University of Waterloo,,,,,,,,,,607,,2021-09-23T14:13:23.000Z,Thu Sep 23 14:13:23 +0000 2021,0,"RT @WRPSToday : Celebrate Homecoming safely by avoiding large gatherings.

One day is not worth getting sick, making your family or friends sick, or overwhelming our health care providers who have been working so hard to keep us healthy.

https://t.co/931leIBWlk 
#YourCommunityYourChoice https://t.co/3hPJMQgkfh",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,http://www.laurieralumni.ca ,1,0,photo,https://pbs.twimg.com/media/E_5gUNSVEAgiTng.jpg,https://pbs.twimg.com/media/E_pe-KvVIAUlowh.jpg
Vivek Goel,University of Waterloo,,,,,,,,,,608,,2021-09-23T13:23:46.000Z,Thu Sep 23 13:23:46 +0000 2021,0,"RT @UWaterlooPres : Join me at the #UWaterlooSummit on Sept. 28 to discuss how the pandemic has given us a rare opportunity to recalibrate our economic and policy systems to innovate for our collective future.

Register today: https://t.co/62RcKDgdNC https://t.co/9E9ulSt316",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://bit.ly/2WEReOZ ,1,0,photo,https://pbs.twimg.com/media/E_-PuGrUcAU4siW.jpg,
University of Waterloo,University of Waterloo,,,,,,,,,,609,,2021-09-23T12:00:01.000Z,Thu Sep 23 12:00:01 +0000 2021,1,"Join the #UWaterlooSummit on September 28th to explore how our economic and policy systems need to innovate for our collective future. Our panellists include @dbreznitz, @jacobglick, and @BullTabatha, @b_momani. 

Register now: https://t.co/qGY5TeqYv1 https://t.co/Fu4O9CXCRg",2,en,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",Tweet,https://bit.ly/UWRegister-Summit ,1,4,photo,https://pbs.twimg.com/media/E_9-doeVQAI5uP7.jpg,https://pbs.twimg.com/media/E_lFiaoUYAE6UwE.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,610,,2021-09-22T22:00:02.000Z,Wed Sep 22 22:00:02 +0000 2021,5,"Reminder: #UWaterloo’s emergency communication system will be tested tomorrow around 11:00 a.m. 

Learn more: https://t.co/FqdP9rCnOz https://t.co/0NcAeghKwk",1,en,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",Tweet,https://bit.ly/WATSafe ,1,0,photo,https://pbs.twimg.com/media/E_6-NB3VQAcwhXu.jpg,https://pbs.twimg.com/media/E_kcSK0VQAU4VD3.jpg
Wilfrid Laurier University,University of Waterloo,,,,,,,,,,611,,2021-09-22T20:38:49.000Z,Wed Sep 22 20:38:49 +0000 2021,0,"RT @Laurier : Several community partners are working together to ensure that there is an end to the unsafe and unsanctioned street gatherings that have been occurring in the region’s university district for several years.

Full release: https://t.co/aNkfzcbEGS https://t.co/HOC2P60ASV",0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://bit.ly/wloo-21 ,0,0,photo,https://pbs.twimg.com/media/E_54-r6VQAYmZvT.jpg,https://pbs.twimg.com/media/E_gfepiVQAMfLsn.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,612,,2021-09-22T19:20:51.000Z,Wed Sep 22 19:20:51 +0000 2021,8,"Did you know that #UWaterloo has a vaccine centre in Health Services? #UWaterloo students, employees, and family members (18+) are invited to get their first and/or second dose at Health Services.

Call 519-888-4096 to book your appointment. https://t.co/sJFsrg1syO",5,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,2,0,photo,https://pbs.twimg.com/media/E_6Zul6VQAMPRJQ.jpg,https://pbs.twimg.com/media/E_U_oThXoAUZ7Ja.jpg
Breznitz Dan,University of Waterloo,,,,,,,,,,613,,2021-09-22T17:35:15.000Z,Wed Sep 22 17:35:15 +0000 2021,0,"RT @dbreznitz : Join me as I open the #UWaterlooSummit with my friend Vivek Goel to discuss my new book and how the pandemic has given us unique opportunity to re calibrate our economic policy to innovate our future
@Progris @munkschool @dk_munro @JosephWongUT @CIFAR_News @OUPAcademic https://t.co/lQbELXLWAG",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,1,6,photo,https://pbs.twimg.com/media/E_5v2LzVgAMDj7M.jpg,https://pbs.twimg.com/media/E_fSzQeWUAUGrLs.jpg
Region of Waterloo Public Health,University of Waterloo,,,,,,,,,,614,,2021-09-22T16:03:41.000Z,Wed Sep 22 16:03:41 +0000 2021,0,"RT @ROWPublicHealth : Protect yourself, your friends, and your community by celebrating homecoming weekend at home. If you choose to celebrate in-person, reduce your risk by choosing to celebrate outdoors, in small groups with people you trust. Read Dr. Wang's message at https://t.co/8vnCj8FYUQ https://t.co/KkMQjGeJFl",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,http://regionofwaterloo.ca/Homecoming2021 ,0,0,photo,https://pbs.twimg.com/media/E_0QI0WUcAsd7SN.jpg,https://pbs.twimg.com/media/E_bD1qEXMAUttnq.png
University of Waterloo,University of Waterloo,,,,,,,,,,615,,2021-09-22T12:48:31.000Z,Wed Sep 22 12:48:31 +0000 2021,18,"On October 5, join @WISA_UW for a panel discussion on the future of aviation. The panel includes @Cmdr_Hadfield, Dean of @WaterlooENG, Mary Wells,  Suzanne Kearns and Thomas Lagaillarde from @NAVBLUE_aero.  

Register here: https://t.co/E5rC8r34IO https://t.co/w1NZA93Xyu",10,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://bit.ly/UW-WISA ,0,4,photo,https://pbs.twimg.com/media/E_4_3WPVcAkk2e6.jpg,
UWaterloo Health,University of Waterloo,,,,,,,,,,616,,2021-09-21T20:16:03.000Z,Tue Sep 21 20:16:03 +0000 2021,0,"RT @uwaterloohealth : Join the @uwaterloo community on September 23 from 1-2:30 p.m. for a virtual discussion on decolonizing the curriculum. Hear from a panel of speakers about experiences from @yorkuniversity, @OISEUofT and @usask: https://t.co/Q6EW4YJklq https://t.co/1mYMlZols1",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://uwaterloo.ca/events/events/maawanji-idiwag-they-come-together-institutional-approaches ,0,4,photo,https://pbs.twimg.com/media/E_1NAiRUUAUG1HK.jpg,https://video.twimg.com/ext_tw_video/1438487839843381259/pu/vid/480x270/L1OSdW-hD9WKxcT_.mp4?tag=12
University of Waterloo,University of Waterloo,,,,,,,,,,617,,2021-09-21T18:41:00.000Z,Tue Sep 21 18:41:00 +0000 2021,4,"ICYMI: Have you submitted your proof of vaccination yet? In our efforts to support a safe return to more in-person experiences, we’re asking everyone in our #UWaterlooCommunity to submit their proof of vaccination as quickly as possible.   

Click here: https://t.co/Fkc97IaQJR https://t.co/UlK5YYG9fY",2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://bit.ly/UWCheck-In https://twitter.com/ROWPublicHealth/status/1438860396211970049 ,1,0,,,https://pbs.twimg.com/media/E_Vmzc6WEAstp60.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,618,,2021-09-21T15:58:57.000Z,Tue Sep 21 15:58:57 +0000 2021,8,"Dementia-Inclusive Choices for Exercise is a cross-Canada research team, led by #UWaterloo, that has developed a new series of tools and resources to help exercise providers create inclusive programs and spaces for people living with dementia.

Learn more: https://t.co/2yYvSiMjgO https://t.co/KPdbB2HbI4",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://bit.ly/UW-DICE ,1,0,photo,https://pbs.twimg.com/media/E_0hudwVQAUO8iO.jpg,
University of Waterloo,University of Waterloo,,,,,,,,,,619,,2021-09-21T13:11:28.000Z,Tue Sep 21 13:11:28 +0000 2021,9,"A new healthy living program and a virtual reality exercise game will support people living with dementia at home and in long-term care.

""We want to give people a sense of hope and optimism ...for living well as long as they can with dementia.”

??https://t.co/eRFOHCbeRy https://t.co/Kpym3EkfZn",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://bit.ly/UW-AlzheimerRes ,0,0,photo,https://pbs.twimg.com/media/E_z7YonVgA4eXrp.jpg,https://pbs.twimg.com/media/E_VYS4nX0AgVrZ7.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,620,,2021-09-20T18:00:13.000Z,Mon Sep 20 18:00:13 +0000 2021,6,"Bessma Momani, a professor at #UWaterloo and interim Associate Vice-President of Interdisciplinary Research, examines the impact of immigration on the bottom lines of Canadian businesses.

Explore @b_momani's latest work at the next #UWaterlooSummit. 

??https://t.co/I3MsoDgVuc https://t.co/lqmKW8JFdM",0,en,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",Tweet,https://bit.ly/UW-BMomani ,2,1,photo,https://pbs.twimg.com/media/E_v0IuUVgAAT2Su.jpg,https://pbs.twimg.com/media/E_VLi8FXoAEJuYS.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,621,,2021-09-20T13:01:53.000Z,Mon Sep 20 13:01:53 +0000 2021,1,"If you have not already done so, please provide your proof of vaccination or request for accommodation as soon as possible by visiting Campus Check-in: https://t.co/Z0X7SN75qH",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,https://bit.ly/3EBamif ,0,0,,,https://pbs.twimg.com/media/E_U-aCNWUAIrdRF.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,622,,2021-09-20T13:01:52.000Z,Mon Sep 20 13:01:52 +0000 2021,7,Graduate student course selection is available in December.?Vaccination is the key to getting to a post-pandemic experience of teaching and learning at #UWaterloo.,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,1,0,,,https://pbs.twimg.com/media/E_Q0mdkWQAkPVCC.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,623,,2021-09-20T13:01:52.000Z,Mon Sep 20 13:01:52 +0000 2021,7,In the coming days #UWaterloo will?open?undergraduate?course selection for the?winter?term and?all?students can start to plan for a term of learning in person that has not been possible at #UWaterloo since early 2020.,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,2,0,,,https://pbs.twimg.com/media/E_QV0sWXEAkbJ2N.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,624,,2021-09-20T13:01:51.000Z,Mon Sep 20 13:01:51 +0000 2021,180,"UPDATE: Winter term 2022 will return to pre-pandemic levels of in person instruction.? As vaccination levels continue to rise, #UWaterloo is confident that we can prepare for a winter term that will allow for a return to in-person academic experiences.

??https://t.co/BMu5J6FqsJ https://t.co/fk6oTjuFt2",45,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://bit.ly/3hRiH7P ,1,0,photo,https://pbs.twimg.com/media/E_uuZwKXEAktRKk.jpg,
University of Waterloo,University of Waterloo,,,,,,,,,,625,,2021-09-19T12:30:02.000Z,Sun Sep 19 12:30:02 +0000 2021,3,"Dynamic change happens when policy transforms alongside the communities, industries and innovators shaping our country and the world. Join us at the #UWaterlooSummit on Sept 28th to learn more about policy recalibration. 

Register here: https://t.co/qGY5TeqYv1 https://t.co/IAMcVQPuvQ",1,en,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",Tweet,https://bit.ly/UWRegister-Summit ,1,0,photo,https://pbs.twimg.com/media/E_pe-KvVIAUlowh.jpg,
University of Waterloo,University of Waterloo,,,,,,,,,,626,,2021-09-19T01:01:18.000Z,Sun Sep 19 01:01:18 +0000 2021,11,Sending a big thank you to @WRPSToday and the #UWaterlooCommunity. https://t.co/0DFQ0ZFzdD,1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/WRPSToday/status/1439368805126479872 ,1,1,,,
University of Waterloo,University of Waterloo,,,,,,,,,,627,,2021-09-18T16:00:26.000Z,Sat Sep 18 16:00:26 +0000 2021,5,"Event: Maawanji-idiwag (They come together): Institutional Approaches to Decolonizing Curricula. 

Panelists will discuss opportunities and challenges for institutional approaches and practices to decolonize curricula. 

Learn more: https://t.co/2VT2UrrNq2 https://t.co/BmgXQkrME2",2,en,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",Tweet,https://bit.ly/3ke3cs5 ,0,0,photo,https://pbs.twimg.com/media/E_lFiaoUYAE6UwE.jpg,https://pbs.twimg.com/media/E_Kt_zNWYAYQ5Qb.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,628,,2021-09-18T13:00:11.000Z,Sat Sep 18 13:00:11 +0000 2021,14,"Master of @UWPharmacy student Lilian Toma realized she could make a difference when she saw her family struggling to find vaccine appointments. She created Waterloo Region Vaccine Tracker, to help the community get their shot!

Read more: https://t.co/CAesmQauFu | @WaterlooSci https://t.co/ANsSeYcrxP",4,en,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",Tweet,https://bit.ly/UW-LToma ,0,2,photo,https://pbs.twimg.com/media/E_kcSK0VQAU4VD3.jpg,https://pbs.twimg.com/media/E_FpyXrUUAowQ40.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,629,,2021-09-17T18:35:40.000Z,Fri Sep 17 18:35:40 +0000 2021,3,"In this episode of #BeyondtheBulletin, @WaterlooENG, @conraduwaterloo and @HireWaterloo student entrepreneur Charlie Frise discuss his big ambitions for tiny homes. 

Listen here: https://t.co/julc5hDfs0 https://t.co/AvSBB9p9He",1,en,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",Tweet,https://bit.ly/BTB-102 ,1,3,photo,https://pbs.twimg.com/media/E_gfepiVQAMfLsn.jpg,https://pbs.twimg.com/media/E-xluSfUcAENtP1.png
UWaterloo News,University of Waterloo,,,,,,,,,,630,,2021-09-17T15:42:20.000Z,Fri Sep 17 15:42:20 +0000 2021,0,"RT @UWaterlooNews : #UWaterloo researchers have found that prominent health warnings and less attractive packaging of cannabis can reduce its appeal among young people.

Read this story:https://t.co/fOOnzMMjrr https://t.co/Pnh5FGoxNt",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://bit.ly/_UW-Research ,1,0,photo,https://pbs.twimg.com/media/E_U_oThXoAUZ7Ja.jpg,
University of Waterloo,University of Waterloo,,,,,,,,,,631,,2021-09-17T13:00:42.000Z,Fri Sep 17 13:00:42 +0000 2021,20,"Bringing together more than 3,000 students from Canada and around the globe, Hack the North is a unique student-led hackathon. In its eighth year, the event operates in partnership with @WaterlooMath and @WaterlooENG.

Read this story: https://t.co/1Kka6Mi7zE https://t.co/fO69H2aolV",2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://bit.ly/UW-HackNorth ,0,2,photo,https://pbs.twimg.com/media/E_fSzQeWUAUGrLs.jpg,https://pbs.twimg.com/media/E-7LJrdX0AYCJvL.jpg
